	날짜	시간	요일	1	25	68
2018-07-05 20:00	1282.0	20.0	4.0	16.0	93.0	25.0
2018-07-05 21:00	1282.0	21.0	4.0	18.0	82.0	30.0
2018-07-05 22:00	1282.0	22.0	4.0	15.0	63.0	26.0
2018-07-05 23:00	1282.0	23.0	4.0	12.0	60.0	26.0
2018-07-06 0:00	1283.0	0.0	5.0	16.0	45.0	24.0
2018-07-06 1:00	1283.0	1.0	5.0	12.0	48.0	25.0
2018-07-06 2:00	1283.0	2.0	5.0	13.0	47.0	23.0
2018-07-06 3:00	1283.0	3.0	5.0	15.0	52.0	27.0
2018-07-06 4:00	1283.0	4.0	5.0	11.0	42.0	23.0
2018-07-06 5:00	1283.0	5.0	5.0	14.0	48.0	13.0
2018-07-06 6:00	1283.0	6.0	5.0	15.0	49.0	17.0
2018-07-06 7:00	1283.0	7.0	5.0	20.0	58.0	21.0
2018-07-06 8:00	1283.0	8.0	5.0	23.0	87.0	28.0
2018-07-06 9:00	1283.0	9.0	5.0	45.0	109.0	45.0
2018-07-06 10:00	1283.0	10.0	5.0	47.0	137.0	42.0
2018-07-06 11:00	1283.0	11.0	5.0	50.0	145.0	37.0
2018-07-06 12:00	1283.0	12.0	5.0	49.0	113.0	31.0
2018-07-06 13:00	1283.0	13.0	5.0	57.0	136.0	56.0
2018-07-06 14:00	1283.0	14.0	5.0	59.0	146.0	56.0
2018-07-06 15:00	1283.0	15.0	5.0	63.0	147.0	57.0
2018-07-06 16:00	1283.0	16.0	5.0	57.0	136.0	64.0
2018-07-06 17:00	1283.0	17.0	5.0	45.0	127.0	56.0
2018-07-06 18:00	1283.0	18.0	5.0	21.0	83.0	39.0
2018-07-06 19:00	1283.0	19.0	5.0	20.0	84.0	33.0
2018-07-06 20:00	1283.0	20.0	5.0	21.0	79.0	24.0
2018-07-06 21:00	1283.0	21.0	5.0	18.0	65.0	31.0
2018-07-06 22:00	1283.0	22.0	5.0	14.0	57.0	25.0
2018-07-06 23:00	1283.0	23.0	5.0	16.0	53.0	25.0
2018-07-07 0:00	1284.0	0.0	6.0	13.0	47.0	22.0
2018-07-07 1:00	1284.0	1.0	6.0	12.0	49.0	24.0
2018-07-07 2:00	1284.0	2.0	6.0	12.0	50.0	25.0
2018-07-07 3:00	1284.0	3.0	6.0	12.0	48.0	24.0
2018-07-07 4:00	1284.0	4.0	6.0	12.0	47.0	24.0
2018-07-07 5:00	1284.0	5.0	6.0	12.0	46.0	12.0
2018-07-07 6:00	1284.0	6.0	6.0	12.0	45.0	15.0
2018-07-07 7:00	1284.0	7.0	6.0	17.0	48.0	16.0
2018-07-07 8:00	1284.0	8.0	6.0	20.0	55.0	33.0
2018-07-07 9:00	1284.0	9.0	6.0	19.0	58.0	31.0
2018-07-07 10:00	1284.0	10.0	6.0	18.0	65.0	17.0
2018-07-07 11:00	1284.0	11.0	6.0	20.0	69.0	13.0
2018-07-07 12:00	1284.0	12.0	6.0	19.0	69.0	15.0
2018-07-07 13:00	1284.0	13.0	6.0	23.0	72.0	16.0
2018-07-07 14:00	1284.0	14.0	6.0	24.0	77.0	13.0
2018-07-07 15:00	1284.0	15.0	6.0	25.0	87.0	13.0
2018-07-07 16:00	1284.0	16.0	6.0	24.0	85.0	13.0
2018-07-07 17:00	1284.0	17.0	6.0	20.0	83.0	14.0
2018-07-07 18:00	1284.0	18.0	6.0	16.0	63.0	16.0
2018-07-07 19:00	1284.0	19.0	6.0	16.0	74.0	15.0
2018-07-07 20:00	1284.0	20.0	6.0	16.0	79.0	26.0
2018-07-07 21:00	1284.0	21.0	6.0	15.0	73.0	25.0
2018-07-07 22:00	1284.0	22.0	6.0	13.0	59.0	24.0
2018-07-07 23:00	1284.0	23.0	6.0	12.0	62.0	24.0
2018-07-08 0:00	1285.0	0.0	7.0	11.0	46.0	21.0
2018-07-08 1:00	1285.0	1.0	7.0	12.0	49.0	30.0
2018-07-08 2:00	1285.0	2.0	7.0	12.0	48.0	40.0
2018-07-08 3:00	1285.0	3.0	7.0	12.0	50.0	33.0
2018-07-08 4:00	1285.0	4.0	7.0	12.0	53.0	21.0
2018-07-08 5:00	1285.0	5.0	7.0	12.0	51.0	13.0
2018-07-08 6:00	1285.0	6.0	7.0	12.0	48.0	13.0
2018-07-08 7:00	1285.0	7.0	7.0	18.0	46.0	12.0
2018-07-08 8:00	1285.0	8.0	7.0	17.0	47.0	13.0
2018-07-08 9:00	1285.0	9.0	7.0	19.0	52.0	12.0
2018-07-08 10:00	1285.0	10.0	7.0	20.0	53.0	12.0
2018-07-08 11:00	1285.0	11.0	7.0	20.0	54.0	13.0
2018-07-08 12:00	1285.0	12.0	7.0	20.0	56.0	13.0
2018-07-08 13:00	1285.0	13.0	7.0	20.0	72.0	15.0
2018-07-08 14:00	1285.0	14.0	7.0	20.0	83.0	15.0
2018-07-08 15:00	1285.0	15.0	7.0	21.0	83.0	12.0
2018-07-08 16:00	1285.0	16.0	7.0	22.0	86.0	12.0
2018-07-08 17:00	1285.0	17.0	7.0	20.0	81.0	19.0
2018-07-08 18:00	1285.0	18.0	7.0	16.0	76.0	32.0
2018-07-08 19:00	1285.0	19.0	7.0	16.0	80.0	33.0
2018-07-08 20:00	1285.0	20.0	7.0	16.0	81.0	24.0
2018-07-08 21:00	1285.0	21.0	7.0	17.0	72.0	24.0
2018-07-08 22:00	1285.0	22.0	7.0	16.0	57.0	25.0
2018-07-08 23:00	1285.0	23.0	7.0	14.0	55.0	24.0
2018-07-09 0:00	1286.0	0.0	1.0	13.0	46.0	21.0
2018-07-09 1:00	1286.0	1.0	1.0	12.0	51.0	24.0
2018-07-09 2:00	1286.0	2.0	1.0	12.0	49.0	24.0
2018-07-09 3:00	1286.0	3.0	1.0	12.0	49.0	23.0
2018-07-09 4:00	1286.0	4.0	1.0	12.0	50.0	23.0
2018-07-09 5:00	1286.0	5.0	1.0	13.0	45.0	11.0
2018-07-09 6:00	1286.0	6.0	1.0	12.0	52.0	16.0
2018-07-09 7:00	1286.0	7.0	1.0	18.0	54.0	20.0
2018-07-09 8:00	1286.0	8.0	1.0	23.0	86.0	28.0
2018-07-09 9:00	1286.0	9.0	1.0	29.0	110.0	38.0
2018-07-09 10:00	1286.0	10.0	1.0	37.0	131.0	40.0
2018-07-09 11:00	1286.0	11.0	1.0	39.0	146.0	27.0
2018-07-09 12:00	1286.0	12.0	1.0	35.0	117.0	20.0
2018-07-09 13:00	1286.0	13.0	1.0	37.0	128.0	20.0
2018-07-09 14:00	1286.0	14.0	1.0	39.0	138.0	27.0
2018-07-09 15:00	1286.0	15.0	1.0	45.0	134.0	38.0
2018-07-09 16:00	1286.0	16.0	1.0	39.0	125.0	30.0
2018-07-09 17:00	1286.0	17.0	1.0	29.0	118.0	22.0
2018-07-09 18:00	1286.0	18.0	1.0	20.0	87.0	20.0
2018-07-09 19:00	1286.0	19.0	1.0	20.0	86.0	17.0
2018-07-09 20:00	1286.0	20.0	1.0	20.0	88.0	25.0
2018-07-09 21:00	1286.0	21.0	1.0	17.0	80.0	24.0
2018-07-09 22:00	1286.0	22.0	1.0	12.0	61.0	22.0
2018-07-09 23:00	1286.0	23.0	1.0	12.0	62.0	25.0
2018-07-10 0:00	1287.0	0.0	2.0	11.0	54.0	30.0
2018-07-10 1:00	1287.0	1.0	2.0	12.0	55.0	40.0
2018-07-10 2:00	1287.0	2.0	2.0	12.0	55.0	40.0
2018-07-10 3:00	1287.0	3.0	2.0	12.0	51.0	28.0
2018-07-10 4:00	1287.0	4.0	2.0	12.0	51.0	23.0
2018-07-10 5:00	1287.0	5.0	2.0	12.0	50.0	14.0
2018-07-10 6:00	1287.0	6.0	2.0	12.0	52.0	15.0
2018-07-10 7:00	1287.0	7.0	2.0	16.0	64.0	19.0
2018-07-10 8:00	1287.0	8.0	2.0	18.0	87.0	24.0
2018-07-10 9:00	1287.0	9.0	2.0	25.0	109.0	23.0
2018-07-10 10:00	1287.0	10.0	2.0	30.0	126.0	24.0
2018-07-10 11:00	1287.0	11.0	2.0	30.0	119.0	23.0
2018-07-10 12:00	1287.0	12.0	2.0	31.0	101.0	29.0
2018-07-10 13:00	1287.0	13.0	2.0	40.0	126.0	58.0
2018-07-10 14:00	1287.0	14.0	2.0	46.0	136.0	55.0
2018-07-10 15:00	1287.0	15.0	2.0	46.0	128.0	54.0
2018-07-10 16:00	1287.0	16.0	2.0	46.0	120.0	71.0
2018-07-10 17:00	1287.0	17.0	2.0	40.0	118.0	49.0
2018-07-10 18:00	1287.0	18.0	2.0	19.0	92.0	33.0
2018-07-10 19:00	1287.0	19.0	2.0	18.0	96.0	30.0
2018-07-10 20:00	1287.0	20.0	2.0	17.0	92.0	23.0
2018-07-10 21:00	1287.0	21.0	2.0	16.0	90.0	24.0
2018-07-10 22:00	1287.0	22.0	2.0	12.0	66.0	24.0
2018-07-10 23:00	1287.0	23.0	2.0	12.0	55.0	24.0
2018-07-11 0:00	1288.0	0.0	3.0	11.0	47.0	20.0
2018-07-11 1:00	1288.0	1.0	3.0	12.0	59.0	21.0
2018-07-11 2:00	1288.0	2.0	3.0	12.0	58.0	23.0
2018-07-11 3:00	1288.0	3.0	3.0	12.0	60.0	23.0
2018-07-11 4:00	1288.0	4.0	3.0	13.0	59.0	21.0
2018-07-11 5:00	1288.0	5.0	3.0	15.0	63.0	12.0
2018-07-11 6:00	1288.0	6.0	3.0	14.0	55.0	17.0
2018-07-11 7:00	1288.0	7.0	3.0	20.0	59.0	34.0
2018-07-11 8:00	1288.0	8.0	3.0	26.0	97.0	39.0
2018-07-11 9:00	1288.0	9.0	3.0	37.0	124.0	36.0
2018-07-11 10:00	1288.0	10.0	3.0	50.0	142.0	25.0
2018-07-11 11:00	1288.0	11.0	3.0	54.0	152.0	26.0
2018-07-11 12:00	1288.0	12.0	3.0	57.0	119.0	31.0
2018-07-11 13:00	1288.0	13.0	3.0	63.0	153.0	57.0
2018-07-11 14:00	1288.0	14.0	3.0	66.0	146.0	53.0
2018-07-11 15:00	1288.0	15.0	3.0	62.0	157.0	64.0
2018-07-11 16:00	1288.0	16.0	3.0	60.0	146.0	53.0
2018-07-11 17:00	1288.0	17.0	3.0	58.0	129.0	31.0
2018-07-11 18:00	1288.0	18.0	3.0	27.0	85.0	19.0
2018-07-11 19:00	1288.0	19.0	3.0	24.0	89.0	16.0
2018-07-11 20:00	1288.0	20.0	3.0	24.0	89.0	27.0
2018-07-11 21:00	1288.0	21.0	3.0	25.0	81.0	25.0
2018-07-11 22:00	1288.0	22.0	3.0	19.0	55.0	24.0
2018-07-11 23:00	1288.0	23.0	3.0	16.0	58.0	23.0
2018-07-12 0:00	1289.0	0.0	4.0	16.0	55.0	19.0
2018-07-12 1:00	1289.0	1.0	4.0	13.0	55.0	23.0
2018-07-12 2:00	1289.0	2.0	4.0	13.0	50.0	23.0
2018-07-12 3:00	1289.0	3.0	4.0	12.0	50.0	23.0
2018-07-12 4:00	1289.0	4.0	4.0	13.0	49.0	23.0
2018-07-12 5:00	1289.0	5.0	4.0	14.0	51.0	11.0
2018-07-12 6:00	1289.0	6.0	4.0	15.0	55.0	36.0
2018-07-12 7:00	1289.0	7.0	4.0	19.0	71.0	40.0
2018-07-12 8:00	1289.0	8.0	4.0	23.0	98.0	30.0
2018-07-12 9:00	1289.0	9.0	4.0	36.0	110.0	26.0
2018-07-12 10:00	1289.0	10.0	4.0	45.0	122.0	56.0
2018-07-12 11:00	1289.0	11.0	4.0	48.0	124.0	48.0
2018-07-12 12:00	1289.0	12.0	4.0	42.0	103.0	31.0
2018-07-12 13:00	1289.0	13.0	4.0	52.0	130.0	59.0
2018-07-12 14:00	1289.0	14.0	4.0	64.0	147.0	62.0
2018-07-12 15:00	1289.0	15.0	4.0	56.0	132.0	61.0
2018-07-12 16:00	1289.0	16.0	4.0	47.0	129.0	75.0
2018-07-12 17:00	1289.0	17.0	4.0	40.0	124.0	64.0
2018-07-12 18:00	1289.0	18.0	4.0	21.0	92.0	48.0
2018-07-12 19:00	1289.0	19.0	4.0	21.0	90.0	36.0
2018-07-12 20:00	1289.0	20.0	4.0	21.0	90.0	28.0
2018-07-12 21:00	1289.0	21.0	4.0	16.0	83.0	25.0
2018-07-12 22:00	1289.0	22.0	4.0	12.0	57.0	24.0
2018-07-12 23:00	1289.0	23.0	4.0	12.0	58.0	25.0
2018-07-13 0:00	1290.0	0.0	5.0	11.0	53.0	22.0
2018-07-13 1:00	1290.0	1.0	5.0	12.0	63.0	24.0
2018-07-13 2:00	1290.0	2.0	5.0	12.0	63.0	24.0
2018-07-13 3:00	1290.0	3.0	5.0	12.0	62.0	24.0
2018-07-13 4:00	1290.0	4.0	5.0	12.0	60.0	24.0
2018-07-13 5:00	1290.0	5.0	5.0	16.0	59.0	14.0
2018-07-13 6:00	1290.0	6.0	5.0	16.0	54.0	17.0
2018-07-13 7:00	1290.0	7.0	5.0	21.0	66.0	23.0
2018-07-13 8:00	1290.0	8.0	5.0	33.0	104.0	26.0
2018-07-13 9:00	1290.0	9.0	5.0	49.0	122.0	33.0
2018-07-13 10:00	1290.0	10.0	5.0	57.0	153.0	70.0
2018-07-13 11:00	1290.0	11.0	5.0	56.0	153.0	73.0
2018-07-13 12:00	1290.0	12.0	5.0	54.0	128.0	39.0
2018-07-13 13:00	1290.0	13.0	5.0	58.0	154.0	60.0
2018-07-13 14:00	1290.0	14.0	5.0	56.0	146.0	55.0
2018-07-13 15:00	1290.0	15.0	5.0	57.0	154.0	68.0
2018-07-13 16:00	1290.0	16.0	5.0	56.0	144.0	65.0
2018-07-13 17:00	1290.0	17.0	5.0	49.0	132.0	45.0
2018-07-13 18:00	1290.0	18.0	5.0	23.0	82.0	25.0
2018-07-13 19:00	1290.0	19.0	5.0	20.0	83.0	35.0
2018-07-13 20:00	1290.0	20.0	5.0	19.0	86.0	43.0
2018-07-13 21:00	1290.0	21.0	5.0	18.0	85.0	43.0
2018-07-13 22:00	1290.0	22.0	5.0	14.0	58.0	27.0
2018-07-13 23:00	1290.0	23.0	5.0	12.0	53.0	27.0
2018-07-14 0:00	1291.0	0.0	6.0	12.0	47.0	22.0
2018-07-14 1:00	1291.0	1.0	6.0	12.0	53.0	24.0
2018-07-14 2:00	1291.0	2.0	6.0	12.0	54.0	24.0
2018-07-14 3:00	1291.0	3.0	6.0	12.0	55.0	24.0
2018-07-14 4:00	1291.0	4.0	6.0	12.0	53.0	24.0
2018-07-14 5:00	1291.0	5.0	6.0	12.0	52.0	12.0
2018-07-14 6:00	1291.0	6.0	6.0	12.0	52.0	12.0
2018-07-14 7:00	1291.0	7.0	6.0	16.0	60.0	16.0
2018-07-14 8:00	1291.0	8.0	6.0	16.0	61.0	13.0
2018-07-14 9:00	1291.0	9.0	6.0	17.0	74.0	21.0
2018-07-14 10:00	1291.0	10.0	6.0	18.0	74.0	22.0
2018-07-14 11:00	1291.0	11.0	6.0	19.0	82.0	20.0
2018-07-14 12:00	1291.0	12.0	6.0	17.0	71.0	20.0
2018-07-14 13:00	1291.0	13.0	6.0	19.0	73.0	18.0
2018-07-14 14:00	1291.0	14.0	6.0	20.0	84.0	16.0
2018-07-14 15:00	1291.0	15.0	6.0	20.0	93.0	30.0
2018-07-14 16:00	1291.0	16.0	6.0	23.0	87.0	34.0
2018-07-14 17:00	1291.0	17.0	6.0	21.0	88.0	19.0
2018-07-14 18:00	1291.0	18.0	6.0	16.0	66.0	20.0
2018-07-14 19:00	1291.0	19.0	6.0	14.0	64.0	18.0
2018-07-14 20:00	1291.0	20.0	6.0	12.0	57.0	29.0
2018-07-14 21:00	1291.0	21.0	6.0	13.0	63.0	34.0
2018-07-14 22:00	1291.0	22.0	6.0	12.0	60.0	29.0
2018-07-14 23:00	1291.0	23.0	6.0	12.0	59.0	26.0
2018-07-15 0:00	1292.0	0.0	7.0	9.0	43.0	20.0
2018-07-15 1:00	1292.0	1.0	7.0	12.0	56.0	24.0
2018-07-15 2:00	1292.0	2.0	7.0	11.0	60.0	27.0
2018-07-15 3:00	1292.0	3.0	7.0	12.0	59.0	24.0
2018-07-15 4:00	1292.0	4.0	7.0	12.0	57.0	24.0
2018-07-15 5:00	1292.0	5.0	7.0	11.0	56.0	14.0
2018-07-15 6:00	1292.0	6.0	7.0	12.0	58.0	19.0
2018-07-15 7:00	1292.0	7.0	7.0	16.0	59.0	32.0
2018-07-15 8:00	1292.0	8.0	7.0	16.0	59.0	32.0
2018-07-15 9:00	1292.0	9.0	7.0	19.0	59.0	18.0
2018-07-15 10:00	1292.0	10.0	7.0	16.0	65.0	19.0
2018-07-15 11:00	1292.0	11.0	7.0	18.0	67.0	18.0
2018-07-15 12:00	1292.0	12.0	7.0	20.0	59.0	20.0
2018-07-15 13:00	1292.0	13.0	7.0	19.0	70.0	20.0
2018-07-15 14:00	1292.0	14.0	7.0	25.0	89.0	20.0
2018-07-15 15:00	1292.0	15.0	7.0	27.0	91.0	20.0
2018-07-15 16:00	1292.0	16.0	7.0	29.0	88.0	18.0
2018-07-15 17:00	1292.0	17.0	7.0	27.0	87.0	20.0
2018-07-15 18:00	1292.0	18.0	7.0	20.0	75.0	18.0
2018-07-15 19:00	1292.0	19.0	7.0	22.0	81.0	16.0
2018-07-15 20:00	1292.0	20.0	7.0	21.0	73.0	27.0
2018-07-15 21:00	1292.0	21.0	7.0	21.0	79.0	28.0
2018-07-15 22:00	1292.0	22.0	7.0	16.0	62.0	27.0
2018-07-15 23:00	1292.0	23.0	7.0	14.0	64.0	28.0
2018-07-16 0:00	1293.0	0.0	1.0	9.0	51.0	30.0
2018-07-16 1:00	1293.0	1.0	1.0	12.0	67.0	40.0
2018-07-16 2:00	1293.0	2.0	1.0	12.0	62.0	24.0
2018-07-16 3:00	1293.0	3.0	1.0	12.0	57.0	22.0
2018-07-16 4:00	1293.0	4.0	1.0	12.0	56.0	22.0
2018-07-16 5:00	1293.0	5.0	1.0	15.0	57.0	17.0
2018-07-16 6:00	1293.0	6.0	1.0	17.0	53.0	20.0
2018-07-16 7:00	1293.0	7.0	1.0	24.0	63.0	27.0
2018-07-16 8:00	1293.0	8.0	1.0	36.0	99.0	25.0
2018-07-16 9:00	1293.0	9.0	1.0	54.0	142.0	28.0
2018-07-16 10:00	1293.0	10.0	1.0	69.0	164.0	62.0
2018-07-16 11:00	1293.0	11.0	1.0	69.0	167.0	59.0
2018-07-16 12:00	1293.0	12.0	1.0	61.0	150.0	37.0
2018-07-16 13:00	1293.0	13.0	1.0	73.0	173.0	60.0
2018-07-16 14:00	1293.0	14.0	1.0	72.0	185.0	68.0
2018-07-16 15:00	1293.0	15.0	1.0	79.0	175.0	71.0
2018-07-16 16:00	1293.0	16.0	1.0	75.0	179.0	84.0
2018-07-16 17:00	1293.0	17.0	1.0	66.0	160.0	64.0
2018-07-16 18:00	1293.0	18.0	1.0	29.0	112.0	49.0
2018-07-16 19:00	1293.0	19.0	1.0	26.0	111.0	38.0
2018-07-16 20:00	1293.0	20.0	1.0	24.0	97.0	27.0
2018-07-16 21:00	1293.0	21.0	1.0	21.0	102.0	26.0
2018-07-16 22:00	1293.0	22.0	1.0	16.0	72.0	28.0
2018-07-16 23:00	1293.0	23.0	1.0	14.0	72.0	27.0
2018-07-17 0:00	1294.0	0.0	2.0	12.0	60.0	23.0
2018-07-17 1:00	1294.0	1.0	2.0	14.0	64.0	25.0
2018-07-17 2:00	1294.0	2.0	2.0	13.0	62.0	24.0
2018-07-17 3:00	1294.0	3.0	2.0	12.0	53.0	24.0
2018-07-17 4:00	1294.0	4.0	2.0	12.0	64.0	24.0
2018-07-17 5:00	1294.0	5.0	2.0	14.0	58.0	14.0
2018-07-17 6:00	1294.0	6.0	2.0	18.0	58.0	18.0
2018-07-17 7:00	1294.0	7.0	2.0	28.0	73.0	24.0
2018-07-17 8:00	1294.0	8.0	2.0	36.0	104.0	24.0
2018-07-17 9:00	1294.0	9.0	2.0	45.0	128.0	45.0
2018-07-17 10:00	1294.0	10.0	2.0	56.0	143.0	82.0
2018-07-17 11:00	1294.0	11.0	2.0	61.0	136.0	61.0
2018-07-17 12:00	1294.0	12.0	2.0	51.0	114.0	39.0
2018-07-17 13:00	1294.0	13.0	2.0	63.0	148.0	55.0
2018-07-17 14:00	1294.0	14.0	2.0	71.0	160.0	53.0
2018-07-17 15:00	1294.0	15.0	2.0	68.0	153.0	81.0
2018-07-17 16:00	1294.0	16.0	2.0	62.0	148.0	75.0
2018-07-17 17:00	1294.0	17.0	2.0	56.0	136.0	47.0
2018-07-17 18:00	1294.0	18.0	2.0	22.0	103.0	34.0
2018-07-17 19:00	1294.0	19.0	2.0	24.0	97.0	28.0
2018-07-17 20:00	1294.0	20.0	2.0	24.0	98.0	35.0
2018-07-17 21:00	1294.0	21.0	2.0	19.0	92.0	30.0
2018-07-17 22:00	1294.0	22.0	2.0	14.0	70.0	27.0
2018-07-17 23:00	1294.0	23.0	2.0	12.0	73.0	27.0
2018-07-18 0:00	1295.0	0.0	3.0	11.0	63.0	23.0
2018-07-18 1:00	1295.0	1.0	3.0	12.0	62.0	24.0
2018-07-18 2:00	1295.0	2.0	3.0	12.0	57.0	23.0
2018-07-18 3:00	1295.0	3.0	3.0	12.0	58.0	24.0
2018-07-18 4:00	1295.0	4.0	3.0	13.0	57.0	22.0
2018-07-18 5:00	1295.0	5.0	3.0	17.0	56.0	17.0
2018-07-18 6:00	1295.0	6.0	3.0	20.0	59.0	20.0
2018-07-18 7:00	1295.0	7.0	3.0	32.0	70.0	37.0
2018-07-18 8:00	1295.0	8.0	3.0	47.0	111.0	41.0
2018-07-18 9:00	1295.0	9.0	3.0	61.0	151.0	39.0
2018-07-18 10:00	1295.0	10.0	3.0	69.0	167.0	61.0
2018-07-18 11:00	1295.0	11.0	3.0	60.0	171.0	55.0
2018-07-18 12:00	1295.0	12.0	3.0	57.0	132.0	41.0
2018-07-18 13:00	1295.0	13.0	3.0	65.0	173.0	70.0
2018-07-18 14:00	1295.0	14.0	3.0	69.0	185.0	70.0
2018-07-18 15:00	1295.0	15.0	3.0	75.0	175.0	65.0
2018-07-18 16:00	1295.0	16.0	3.0	70.0	165.0	65.0
2018-07-18 17:00	1295.0	17.0	3.0	58.0	146.0	56.0
2018-07-18 18:00	1295.0	18.0	3.0	33.0	109.0	44.0
2018-07-18 19:00	1295.0	19.0	3.0	39.0	108.0	44.0
2018-07-18 20:00	1295.0	20.0	3.0	33.0	102.0	44.0
2018-07-18 21:00	1295.0	21.0	3.0	28.0	99.0	36.0
2018-07-18 22:00	1295.0	22.0	3.0	16.0	77.0	30.0
2018-07-18 23:00	1295.0	23.0	3.0	15.0	70.0	29.0
2018-07-19 0:00	1296.0	0.0	4.0	13.0	58.0	23.0
2018-07-19 1:00	1296.0	1.0	4.0	15.0	65.0	25.0
2018-07-19 2:00	1296.0	2.0	4.0	15.0	60.0	27.0
2018-07-19 3:00	1296.0	3.0	4.0	13.0	59.0	25.0
2018-07-19 4:00	1296.0	4.0	4.0	12.0	54.0	26.0
2018-07-19 5:00	1296.0	5.0	4.0	15.0	51.0	19.0
2018-07-19 6:00	1296.0	6.0	4.0	15.0	53.0	20.0
2018-07-19 7:00	1296.0	7.0	4.0	23.0	78.0	25.0
2018-07-19 8:00	1296.0	8.0	4.0	39.0	118.0	31.0
2018-07-19 9:00	1296.0	9.0	4.0	50.0	132.0	34.0
2018-07-19 10:00	1296.0	10.0	4.0	64.0	155.0	58.0
2018-07-19 11:00	1296.0	11.0	4.0	61.0	141.0	51.0
2018-07-19 12:00	1296.0	12.0	4.0	45.0	129.0	43.0
2018-07-19 13:00	1296.0	13.0	4.0	68.0	138.0	65.0
2018-07-19 14:00	1296.0	14.0	4.0	74.0	144.0	69.0
2018-07-19 15:00	1296.0	15.0	4.0	67.0	147.0	84.0
2018-07-19 16:00	1296.0	16.0	4.0	61.0	145.0	59.0
2018-07-19 17:00	1296.0	17.0	4.0	56.0	126.0	41.0
2018-07-19 18:00	1296.0	18.0	4.0	24.0	101.0	33.0
2018-07-19 19:00	1296.0	19.0	4.0	25.0	100.0	25.0
2018-07-19 20:00	1296.0	20.0	4.0	23.0	99.0	37.0
2018-07-19 21:00	1296.0	21.0	4.0	20.0	83.0	48.0
2018-07-19 22:00	1296.0	22.0	4.0	18.0	64.0	44.0
2018-07-19 23:00	1296.0	23.0	4.0	15.0	64.0	30.0
2018-07-20 0:00	1297.0	0.0	5.0	11.0	59.0	23.0
2018-07-20 1:00	1297.0	1.0	5.0	12.0	56.0	24.0
2018-07-20 2:00	1297.0	2.0	5.0	12.0	61.0	24.0
2018-07-20 3:00	1297.0	3.0	5.0	12.0	62.0	24.0
2018-07-20 4:00	1297.0	4.0	5.0	12.0	54.0	24.0
2018-07-20 5:00	1297.0	5.0	5.0	18.0	56.0	20.0
2018-07-20 6:00	1297.0	6.0	5.0	22.0	71.0	22.0
2018-07-20 7:00	1297.0	7.0	5.0	27.0	88.0	25.0
2018-07-20 8:00	1297.0	8.0	5.0	41.0	112.0	34.0
2018-07-20 9:00	1297.0	9.0	5.0	58.0	139.0	44.0
2018-07-20 10:00	1297.0	10.0	5.0	66.0	165.0	70.0
2018-07-20 11:00	1297.0	11.0	5.0	65.0	155.0	65.0
2018-07-20 12:00	1297.0	12.0	5.0	61.0	134.0	41.0
2018-07-20 13:00	1297.0	13.0	5.0	66.0	168.0	67.0
2018-07-20 14:00	1297.0	14.0	5.0	71.0	168.0	70.0
2018-07-20 15:00	1297.0	15.0	5.0	76.0	167.0	83.0
2018-07-20 16:00	1297.0	16.0	5.0	64.0	173.0	79.0
2018-07-20 17:00	1297.0	17.0	5.0	53.0	156.0	48.0
2018-07-20 18:00	1297.0	18.0	5.0	25.0	107.0	33.0
2018-07-20 19:00	1297.0	19.0	5.0	26.0	107.0	31.0
2018-07-20 20:00	1297.0	20.0	5.0	21.0	97.0	40.0
2018-07-20 21:00	1297.0	21.0	5.0	17.0	85.0	36.0
2018-07-20 22:00	1297.0	22.0	5.0	15.0	63.0	34.0
2018-07-20 23:00	1297.0	23.0	5.0	12.0	61.0	41.0
2018-07-21 0:00	1298.0	0.0	6.0	10.0	48.0	32.0
2018-07-21 1:00	1298.0	1.0	6.0	13.0	54.0	37.0
2018-07-21 2:00	1298.0	2.0	6.0	12.0	50.0	21.0
2018-07-21 3:00	1298.0	3.0	6.0	13.0	49.0	21.0
2018-07-21 4:00	1298.0	4.0	6.0	12.0	48.0	20.0
2018-07-21 5:00	1298.0	5.0	6.0	11.0	48.0	14.0
2018-07-21 6:00	1298.0	6.0	6.0	12.0	48.0	15.0
2018-07-21 7:00	1298.0	7.0	6.0	16.0	55.0	16.0
2018-07-21 8:00	1298.0	8.0	6.0	16.0	57.0	14.0
2018-07-21 9:00	1298.0	9.0	6.0	16.0	80.0	16.0
2018-07-21 10:00	1298.0	10.0	6.0	17.0	93.0	16.0
2018-07-21 11:00	1298.0	11.0	6.0	17.0	97.0	18.0
2018-07-21 12:00	1298.0	12.0	6.0	19.0	83.0	19.0
2018-07-21 13:00	1298.0	13.0	6.0	26.0	94.0	19.0
2018-07-21 14:00	1298.0	14.0	6.0	28.0	103.0	20.0
2018-07-21 15:00	1298.0	15.0	6.0	26.0	116.0	19.0
2018-07-21 16:00	1298.0	16.0	6.0	26.0	106.0	26.0
2018-07-21 17:00	1298.0	17.0	6.0	23.0	102.0	26.0
2018-07-21 18:00	1298.0	18.0	6.0	20.0	89.0	32.0
2018-07-21 19:00	1298.0	19.0	6.0	20.0	91.0	32.0
2018-07-21 20:00	1298.0	20.0	6.0	16.0	91.0	30.0
2018-07-21 21:00	1298.0	21.0	6.0	16.0	82.0	24.0
2018-07-21 22:00	1298.0	22.0	6.0	12.0	65.0	24.0
2018-07-21 23:00	1298.0	23.0	6.0	11.0	62.0	24.0
